fromCountyFIPSid,toCountyFIPSid,countTaxReturns,countTaxExemptions,sumAdjustedGrossIncome1000s
24021,12099,27,41,1782
24021,42041,26,42,1433
24021,24025,25,56,1604
24021,48029,25,66,1829
24021,06037,24,30,656
24021,12086,24,30,1476
24021,37183,24,46,1511
24021,51510,24,30,1211
24021,12057,22,45,1079
24021,48201,22,52,1595
24021,12011,20,29,921
24021,37119,19,43,1318
24021,37133,19,33,482
24021,36061,18,22,2074
24021,51069,18,37,1903
24021,10003,17,38,1396
24021,34023,17,31,967
24021,42029,17,25,1687
24021,17031,16,28,696
24021,36047,16,23,529
24021,42071,16,25,1094
24021,42101,16,19,679
24021,45019,16,26,1246
24021,12103,15,37,669
24021,15003,15,26,436
24021,24023,15,31,971
24021,24047,15,21,890
24021,42091,15,32,1026
24021,48085,15,39,976
24021,08041,14,37,1118
24021,12009,14,27,649
24021,13121,14,27,573
24021,18097,14,29,434
24021,24017,14,28,955
24021,51810,14,28,549
24021,12095,13,26,872
24021,12115,13,21,1367
24021,24001,13,21,474
24021,24045,13,19,365
24021,25017,13,33,1090
24021,48439,13,40,697
24021,51179,13,35,816
24021,53033,13,28,818
24021,06075,12,19,24037
24021,12031,12,21,531
24021,12071,12,20,1897
24021,32003,12,24,1010
24021,37051,12,26,349
24021,39035,12,15,809
24021,48453,12,17,814
24021,13067,11,25,1561
24021,48113,11,17,719
24021,06059,10,16,542
24021,37019,10,21,1380
24021,48027,10,25,375
24023,24001,72,135,2634
24023,54077,34,72,1079
24023,42111,23,51,644
24023,54061,21,41,950
24023,54057,12,29,526
24023,24043,10,20,389
24025,24005,1532,2708,80699
24025,24510,490,826,19209
24025,24015,396,806,19587
24025,42133,233,504,11286
24025,24003,197,393,11040
24025,24027,96,166,5200
24025,10003,73,148,5101
24025,10005,66,124,8045
24025,24031,64,104,3474
24025,24033,57,99,2651
24025,24013,46,90,2788
24025,24047,41,75,1638
24025,51059,36,63,2396
24025,34025,34,50,2550
24025,42029,34,75,2492
24025,42071,34,55,1581
24025,11001,31,42,1997
24025,36061,26,28,1066
24025,12103,25,41,2288
24025,48029,25,73,1701
24025,06037,24,34,771
24025,51153,24,57,1969
24025,10001,22,42,1168
24025,34029,22,50,2440
24025,36047,22,33,467
24025,04013,21,48,1709
24025,08041,21,46,932
24025,12071,21,44,1828
24025,12011,20,24,810
24025,12031,20,34,859
24025,42101,20,29,883
24025,12095,19,34,900
24025,12127,19,35,1032
24025,24021,19,34,1422
24025,15003,18,39,854
24025,24043,18,39,1185
24025,24045,18,30,421
24025,01089,17,39,1498
24025,12086,17,27,819
24025,12099,17,33,739
24025,36005,17,24,513
24025,37183,17,29,964
24025,06073,16,26,841
24025,51810,16,25,386
24025,36081,15,20,685
24025,37119,15,24,545
24025,48201,15,29,951
24025,51760,15,26,977
24025,12083,14,20,680
24025,45051,14,22,1006
24025,51013,14,26,916
24025,51041,14,31,803
24025,51510,14,22,1063
24025,12057,13,23,812
24025,25009,13,15,629
24025,13073,12,41,720
24025,24037,12,25,715
24025,32003,12,18,787
24025,37051,12,22,581
24025,48027,12,29,490
24025,48141,12,29,340
24025,12101,11,24,1539
24025,17031,11,21,527
24025,34007,11,23,575
24025,34015,11,18,339
24025,37133,11,28,542
24025,12115,10,18,518
24025,13121,10,16,389
24025,24001,10,16,249
24025,24017,10,31,465
24025,34005,10,21,477
24025,42045,10,21,791
24025,42077,10,14,300
24025,47125,10,24,634
24025,53033,10,27,773
24027,24005,1259,2204,102677
24027,24003,1153,2019,87082
24027,24033,930,1771,47333
24027,24031,774,1371,60912
24027,24510,665,988,34382
24027,24013,373,719,28669
24027,24021,203,406,14573
24027,51059,183,342,14997
24027,11001,170,237,10730
24027,06037,99,162,8582
24027,24025,68,111,4327
24027,10005,55,97,5337
24027,42133,55,111,3865
24027,51107,53,140,5593
24027,04013,50,102,3552
24027,51013,48,55,2893
24027,36061,45,52,2581
24027,17031,42,67,2012
24027,48201,41,83,2982
24027,51153,41,77,2612
24027,12011,40,76,2605
24027,37119,40,79,3746
24027,51510,40,57,2769
24027,24043,39,85,2084
24027,42101,39,53,1395
24027,24017,35,79,2349
24027,24035,35,74,2408
24027,36047,34,42,1159
24027,53033,34,62,3030
24027,12057,33,58,2315
24027,06073,32,69,2695
24027,42003,32,55,2524
24027,25017,31,54,2466
24027,36081,31,49,953
24027,24047,30,53,3080
24027,12086,29,46,1618
24027,06085,28,63,2646
24027,12099,28,40,17173
24027,13121,28,58,1909
24027,48029,27,74,2266
24027,32003,26,47,3124
24027,12071,25,49,3258
24027,37183,24,60,2720
24027,06059,23,42,2425
24027,24009,23,48,2248
24027,42091,23,37,1570
24027,48113,23,48,1184
24027,24037,22,36,978
24027,10003,21,41,1181
24027,25025,21,25,671
24027,08041,20,48,1345
24027,12021,20,36,7456
24027,12103,20,33,1826
24027,24045,20,37,908
24027,15003,19,43,989
24027,42029,19,34,1584
24027,51087,19,47,1584
24027,06001,18,40,1563
24027,34023,18,41,2362
24027,06053,17,38,1143
24027,12095,17,29,1634
24027,54003,17,30,1245
24027,24041,16,29,3363
24027,42017,15,31,1942
24027,48453,15,21,3166
24027,51179,15,43,912
24027,04019,14,30,1599
24027,08031,14,25,1237
24027,12009,14,41,1847
24027,18097,14,22,699
24027,24019,14,27,888
24027,36005,14,31,609
24027,36059,14,24,544
24027,42041,14,22,480
24027,42045,14,29,1208
24027,42071,14,28,1380
24027,45013,14,22,1375
24027,51810,14,26,1610
24027,12081,13,24,2228
24027,12115,13,26,2123
24027,26125,13,27,955
24027,27053,13,30,699
24027,48085,13,35,1363
24027,48121,13,34,-1079
24027,48439,13,21,1211
24027,06075,12,14,1003
24027,09003,12,23,936
24027,13089,12,17,638
24027,24015,12,23,528
24027,34017,12,16,678
24027,37051,12,23,474
24027,06071,11,18,427
24027,09009,11,18,728
24027,13067,11,14,548
24027,13135,11,24,770
24027,34003,11,22,883
24027,37133,11,18,571
24027,37179,11,22,1320
24027,39035,11,18,604
24027,39049,11,21,742
24027,45051,11,19,1285
24027,51041,11,19,1192
24027,06065,10,26,668
24027,08005,10,22,613
24027,08013,10,17,702
24027,09001,10,23,801
24027,12109,10,18,935
24027,13073,10,23,865
24027,20091,10,31,1422
24027,26161,10,24,1027
24027,29189,10,22,1752
24027,34013,10,19,753
24027,45019,10,26,974
24027,47037,10,14,438
24027,51003,10,29,1229
24027,51760,10,11,422
24027,54037,10,17,705
24029,24035,193,396,8952
24029,10003,47,93,2098
24029,10001,30,62,1033
24029,24011,20,33,523
24029,24003,17,37,236
24029,24015,17,30,775
24029,24041,11,23,372
24029,24005,10,15,358
24031,24033,4232,7954,161690
24031,11001,2922,4020,231475
24031,24021,1494,2923,91943
24031,51059,1434,2495,168702
24031,24027,1084,1974,81439
24031,51013,739,939,53880
24031,24003,693,1224,51139
24031,24510,506,685,28205
24031,24005,449,779,22180
24031,36061,412,544,51044
24031,51107,380,850,40046
24031,51510,351,478,22663
24031,06037,317,511,17941
24031,51153,239,441,17717
24031,24043,209,428,10533
24031,06073,197,332,14350
24031,17031,194,297,15942
24031,36047,179,247,9895
24031,12011,178,308,14271
24031,12086,177,261,13276
24031,25017,170,326,16996
24031,48201,168,345,13155
24031,12099,164,301,23513
24031,42101,163,232,8239
24031,24013,152,286,9358
24031,37183,138,274,11687
24031,53033,138,227,11589
24031,10005,136,220,16166
24031,06075,125,161,8725
24031,37119,117,216,7898
24031,48113,116,201,10456
24031,13121,115,174,9284
24031,42003,114,197,9410
24031,06085,112,213,12518
24031,36081,112,170,4762
24031,24017,100,168,4932
24031,48029,99,189,7514
24031,04013,98,182,7798
24031,48453,94,165,8010
24031,06001,93,174,6812
24031,06059,90,171,11162
24031,12095,89,174,7111
24031,25025,87,102,4397
24031,13089,86,134,5486
24031,32003,77,144,5962
24031,12057,75,127,4072
24031,15003,73,136,11594
24031,39049,69,122,3250
24031,34017,68,111,4723
24031,48085,68,162,5193
24031,36005,66,103,2471
24031,24009,64,125,5117
24031,54003,64,109,2958
24031,42091,61,109,6243
24031,48439,61,113,4738
24031,06081,60,105,8540
24031,08031,60,93,3371
24031,12021,57,115,14381
24031,37063,57,97,3890
24031,34023,55,101,10995
24031,12103,53,76,4444
24031,51810,52,89,2945
24031,54037,51,99,3943
24031,10003,50,91,3248
24031,36059,50,94,7091
24031,36119,50,111,8320
24031,09009,49,85,4796
24031,37133,49,98,2100
24031,12031,48,84,2362
24031,13135,48,102,2601
24031,27053,48,91,3257
24031,24025,47,78,2573
24031,42133,47,78,2731
24031,10001,46,81,3442
24031,12071,46,78,2431
24031,51087,46,80,3295
24031,13067,45,98,3384
24031,24041,45,77,9215
24031,26125,45,100,3297
24031,24047,44,73,12952
24031,39035,44,79,3160
24031,45051,44,85,4154
24031,24035,43,79,4847
24031,42045,43,87,4140
24031,26161,42,70,3179
24031,36103,42,57,2805
24031,21111,41,86,3053
24031,37051,40,90,1871
24031,45019,39,72,6555
24031,53053,39,80,2931
24031,09001,38,85,5446
24031,49035,37,61,2838
24031,51177,37,89,3121
24031,51710,37,59,1472
24031,08013,36,54,3751
24031,22071,36,52,1939
24031,51003,36,65,3137
24031,08041,35,60,3157
24031,09003,35,66,3013
24031,24045,35,57,1950
24031,34003,35,71,2571
24031,34013,35,73,2253
24031,42029,35,54,2788
24031,51760,35,52,1883
24031,12115,34,55,9070
24031,17043,34,64,2870
24031,37129,34,56,2346
24031,51179,34,63,1543
24031,06013,33,52,2348
24031,36029,33,47,2001
24031,37135,33,46,2401
24031,41051,33,61,3050
24031,55025,33,49,2618
24031,45013,32,55,3061
24031,06071,31,62,1733
24031,12009,31,47,1998
24031,18097,31,57,2173
24031,25021,31,50,2557
24031,34035,31,61,4311
24031,36055,31,54,1896
24031,51041,31,57,2085
24031,04019,30,49,2836
24031,12081,30,43,3534
24031,34007,30,41,1778
24031,34021,30,55,2770
24031,35001,30,55,3436
24031,47037,30,48,2141
24031,06067,29,56,2586
24031,12105,29,52,1549
24031,26163,29,51,1603
24031,29189,29,59,2792
24031,34025,29,54,2325
24031,42001,29,50,1647
24031,42017,29,56,2953
24031,12109,28,60,2969
24031,24037,28,51,1783
24031,42071,28,47,1686
24031,08059,27,46,3262
24031,12117,27,63,2624
24031,37081,27,46,1327
24031,47157,27,48,1481
24031,06065,26,52,1525
24031,34027,26,52,2545
24031,34039,26,52,2183
24031,37021,26,47,3036
24031,39061,26,50,1385
24031,42041,26,60,2926
24031,42055,26,46,1723
24031,48121,26,59,1592
24031,48157,26,53,1464
24031,51600,26,45,2083
24031,12101,25,44,1297
24031,17097,25,53,2357
24031,25027,24,42,1580
24031,37019,24,41,3495
24031,51550,24,64,1412
24031,51683,24,37,1076
24031,08005,23,46,1195
24031,25009,23,52,4474
24031,48027,23,54,1109
24031,12127,22,31,789
24031,34005,22,35,1724
24031,44007,22,31,1112
24031,48491,22,40,1380
24031,33011,21,26,1381
24031,50007,21,34,1695
24031,12033,20,31,1685
24031,13051,20,38,5028
24031,20091,20,33,1402
24031,48141,20,46,1314
24031,01073,19,30,977
24031,36067,19,33,1650
24031,36071,19,31,1006
24031,47093,19,47,1626
24031,12083,18,30,1516
24031,24019,18,36,7244
24031,32031,18,32,1034
24031,37067,18,23,1546
24031,41067,18,33,1366
24031,42027,18,30,1125
24031,42043,18,32,1115
24031,51650,18,29,659
24031,55079,18,32,1059
24031,12091,17,36,1713
24031,12097,17,33,950
24031,12119,17,25,1517
24031,21067,17,29,978
24031,22033,17,27,808
24031,25001,17,29,2349
24031,31055,17,25,1472
24031,36085,17,28,947
24031,36109,17,30,1154
24031,45079,17,39,957
24031,51061,17,28,5394
24031,51700,17,27,523
24031,51740,17,30,629
24031,06083,16,29,1831
24031,08001,16,29,1053
24031,08069,16,29,1118
24031,12001,16,23,1157
24031,12019,16,36,1223
24031,13063,16,24,561
24031,24015,16,21,758
24031,26065,16,22,722
24031,42129,16,32,1127
24031,51540,16,23,863
24031,06041,15,26,1264
24031,13245,15,30,739
24031,23005,15,28,1474
24031,24001,15,22,1115
24031,39113,15,37,1134
24031,40109,15,39,909
24031,45045,15,21,1001
24031,51610,15,21,1334
24031,53035,15,38,1056
24031,53067,15,40,1204
24031,54061,15,18,829
24031,05119,14,34,1399
24031,06111,14,24,982
24031,12035,14,27,2019
24031,12061,14,24,1948
24031,12069,14,23,1366
24031,13215,14,27,490
24031,29095,14,24,803
24031,29510,14,15,755
24031,37055,14,20,1018
24031,42077,14,23,657
24031,51095,14,34,2401
24031,53061,14,30,1000
24031,12073,13,24,657
24031,22051,13,24,668
24031,24023,13,18,2122
24031,25023,13,22,938
24031,34001,13,16,332
24031,34029,13,20,688
24031,35049,13,24,2733
24031,36001,13,19,774
24031,36045,13,18,475
24031,39153,13,25,1140
24031,40143,13,27,406
24031,45015,13,23,775
24031,02020,12,17,680
24031,08035,12,23,1679
24031,25005,12,27,1037
24031,36091,12,26,617
24031,48339,12,26,1341
24031,51047,12,22,751
24031,51069,12,22,568
24031,51121,12,15,454
24031,01089,11,20,440
24031,06029,11,22,534
24031,06053,11,22,569
24031,09011,11,18,909
24031,12085,11,19,5250
24031,12111,11,21,591
24031,18057,11,30,1186
24031,25013,11,13,408
24031,26081,11,17,839
24031,27123,11,19,698
24031,49049,11,20,692
24031,53011,11,18,970
24031,06113,10,11,339
24031,12015,10,15,480
24031,13073,10,17,709
24031,16001,10,13,705
24031,17019,10,17,598
24031,25015,10,18,630
24031,33009,10,13,326
24031,36087,10,18,517
24031,39017,10,22,683
24031,39151,10,13,438
24031,42011,10,19,577
24031,42049,10,18,602
24031,47187,10,22,1321
24031,51630,10,22,419
24031,51770,10,17,221
24033,11001,4440,8543,145574
24033,24031,4372,8492,178585
24033,24003,2069,3968,113324
24033,24017,1493,3091,78750
24033,24027,1198,2372,69196
24033,51059,990,1804,52479
24033,24005,597,1154,22872
24033,24510,512,839,17515
24033,51510,387,632,17597
24033,51153,360,709,16065
24033,51013,278,422,20578
24033,24009,263,496,16243
24033,48201,157,288,5576
24033,24021,154,282,6631
24033,06037,151,228,5433
24033,24037,127,247,6780
24033,51107,121,259,7797
24033,36047,119,181,3724
24033,37119,114,203,5182
24033,12011,106,165,3957
24033,12086,106,163,3937
24033,13121,103,157,4784
24033,17031,97,140,4576
24033,36061,97,124,3276
24033,37183,96,175,3753
24033,48113,86,144,4848
24033,42101,84,126,2692
24033,06073,82,137,3057
24033,12057,79,135,3680
24033,24025,78,143,3960
24033,10005,71,116,4657
24033,13089,71,119,2721
24033,36081,70,108,2062
24033,24043,69,142,2568
24033,42003,67,104,2452
24033,12095,66,115,2598
24033,48029,63,115,3601
24033,51179,63,133,3057
24033,13067,62,99,1678
24033,51810,62,117,2369
24033,04013,58,101,2675
24033,32003,58,95,1599
24033,36005,58,103,1283
24033,10003,53,85,2138
24033,51087,53,89,1968
24033,12099,51,87,4008
24033,13135,51,100,2301
24033,37051,50,96,1795
24033,48453,50,85,2301
24033,53033,50,72,2078
24033,12031,49,96,1988
24033,37063,49,81,1934
24033,37081,47,98,2508
24033,24013,45,105,2753
24033,10001,44,89,2224
24033,24035,44,82,3216
24033,15003,42,89,2469
24033,39049,42,71,1503
24033,51041,41,66,1935
24033,24045,40,64,1439
24033,06001,39,60,2317
24033,25025,39,53,1727
24033,34013,39,68,1252
24033,48439,38,74,1828
24033,06085,37,58,1642
24033,12103,37,50,1791
24033,36103,37,60,1659
24033,25017,36,54,2219
24033,06071,35,73,1129
24033,08041,35,78,1617
24033,34023,35,54,1267
24033,42133,35,71,1583
24033,51700,34,58,881
24033,54003,34,70,1483
24033,51710,33,49,919
24033,13063,32,61,929
24033,34017,32,47,1394
24033,51177,32,75,1626
24033,06059,30,51,1670
24033,45079,30,61,1440
24033,47037,30,53,1167
24033,51650,30,47,1330
24033,26163,29,44,803
24033,42091,29,55,1248
24033,04019,28,41,1464
24033,24015,28,53,919
24033,36119,28,43,1158
24033,45051,28,37,1628
24033,22071,27,35,1234
24033,24047,27,45,2320
24033,36029,27,47,1097
24033,48027,27,51,830
24033,18097,26,33,554
24033,37067,26,44,670
24033,09003,24,38,832
24033,42045,24,32,804
24033,12105,23,45,1464
24033,34039,23,46,695
24033,51683,23,54,840
24033,09001,22,28,877
24033,12009,22,42,1200
24033,36059,22,34,786
24033,37133,22,44,710
24033,42043,22,38,927
24033,47157,22,34,1143
24033,51550,22,47,1338
24033,51760,22,31,693
24033,12033,21,41,1046
24033,12071,21,36,2473
24033,34005,21,41,939
24033,39035,21,31,1108
24033,48157,21,54,1226
24033,06065,20,35,758
24033,06067,20,28,720
24033,06075,20,39,990
24033,37195,20,27,954
24033,48085,20,35,879
24033,54037,20,34,1195
24033,01089,19,39,1186
24033,13051,19,31,558
24033,34035,19,32,975
24033,37147,19,40,765
24033,39061,19,27,667
24033,45019,19,29,1023
24033,48141,19,42,875
24033,01073,18,37,1052
24033,12111,18,27,735
24033,13215,18,30,522
24033,36055,18,25,652
24033,42071,18,31,593
24033,51003,18,28,843
24033,08005,17,32,1222
24033,09009,17,34,552
24033,13151,17,34,512
24033,37127,17,27,723
24033,51600,17,28,855
24033,26125,16,28,649
24033,37191,16,28,502
24033,42055,16,35,797
24033,51730,16,24,501
24033,01101,15,26,575
24033,12073,15,19,310
24033,12091,15,21,584
24033,24001,15,18,367
24033,24019,15,26,467
24033,27053,15,30,724
24033,34003,15,23,758
24033,42027,15,17,530
24033,42029,15,34,1027
24033,45085,15,35,613
24033,51680,15,23,366
24033,55079,15,30,848
24033,06013,14,19,515
24033,12021,14,21,805
24033,25021,14,20,582
24033,25027,14,24,467
24033,34001,14,21,582
24033,34007,14,29,830
24033,40109,14,33,874
24033,41067,14,22,717
24033,45013,14,21,896
24033,45015,14,28,1025
24033,49035,14,47,777
24033,51193,14,21,732
24033,51630,14,29,371
24033,04001,13,30,864
24033,04005,13,35,735
24033,06081,13,20,789
24033,13073,13,26,819
24033,13097,13,24,541
24033,17163,13,29,1262
24033,24029,13,15,510
24033,29189,13,22,629
24033,37065,13,21,594
24033,51033,13,30,630
24033,04007,12,39,717
24033,08031,12,25,572
24033,21111,12,23,257
24033,24041,12,23,465
24033,26081,12,31,300
24033,37083,12,17,400
24033,37135,12,22,507
24033,39113,12,27,820
24033,42017,12,16,728
24033,45091,12,24,734
24033,51095,12,25,427
24033,51137,12,18,463
24033,06053,11,26,461
24033,12069,11,20,607
24033,12127,11,12,419
24033,13245,11,18,247
24033,24039,11,16,186
24033,31109,11,21,515
24033,34021,11,16,320
24033,34031,11,20,208
24033,35001,11,23,564
24033,45045,11,16,474
24033,47093,11,15,450
24033,48121,11,18,464
24033,51061,11,23,626
24033,51085,11,16,526
24033,51099,11,25,700
24033,51121,11,22,629
24033,51187,11,34,658
24033,51740,11,17,388
24033,53053,11,21,458
24033,55025,11,23,679
24033,02020,10,15,457
24033,06019,10,19,522
24033,12005,10,16,540
24033,12115,10,14,462
24033,17097,10,14,311
24033,22051,10,21,357
24033,27123,10,18,341
24033,37001,10,16,616
24033,42129,10,14,511
24033,44007,10,14,251
24033,45083,10,12,409
24033,48215,10,20,268
24033,48491,10,15,765
24033,51047,10,24,450
24033,51610,10,12,385
24033,51770,10,16,332
24033,51800,10,25,765
24035,24003,248,428,18013
24035,24011,159,352,6671
24035,24029,113,209,3907
24035,24041,107,205,5505
24035,24005,39,60,1759
24035,24033,35,56,1354
24035,10005,33,60,3025
24035,10001,32,73,1992
24035,24510,32,42,1161
24035,24027,30,60,2514
24035,24031,30,47,3468
24035,24019,25,58,503
24035,10003,16,33,712
24035,24047,15,31,776
24035,24013,12,21,833
24035,24045,12,15,324
24035,11001,11,16,1024
24035,51059,11,22,1119
24037,24017,312,616,16156
24037,24009,294,549,16840
24037,24033,131,241,5866
24037,24003,88,153,4187
24037,51810,69,171,3019
24037,51059,62,105,4878
24037,06073,50,114,2633
24037,24031,46,65,2562
24037,12031,42,100,1853
24037,11001,38,53,1820
24037,24005,33,51,1229
24037,24510,31,38,1212
24037,51710,27,65,1179
24037,51510,25,38,2191
24037,53033,25,42,2986
24037,51099,23,58,2055
24037,51550,23,74,1184
24037,24027,22,35,1117
24037,51153,21,36,1128
24037,04013,18,30,1169
24037,12019,18,39,1089
24037,15003,17,48,751
24037,06037,16,30,1315
24037,37133,15,41,1010
24037,53029,14,39,661
24037,12057,12,21,847
24037,12095,12,26,904
24037,45051,12,19,307
24037,48029,12,25,700
24037,48439,12,21,1451
24037,06029,11,21,800
24037,12091,11,27,907
24037,37183,11,20,633
24037,42101,11,11,561
24037,51013,11,11,766
24037,51650,11,28,343
24037,12033,10,25,842
24037,24043,10,19,1162
24039,24045,197,369,5377
24039,24047,46,89,1430
24039,24033,20,27,311
24039,10005,19,40,525
24039,24510,14,18,446
24039,51001,14,30,247
24039,24005,11,18,281
24041,24011,135,257,4751
24041,24019,111,217,2969
24041,24035,69,131,3739
24041,24003,64,106,3890
24041,24005,29,44,1125
24041,10005,25,46,745
24041,24510,19,27,989
24041,24045,18,27,591
24041,24031,17,31,1166
24041,24027,14,25,650
24041,24033,14,23,699
24041,10001,13,26,435
24041,10003,11,16,410
24043,24021,532,1006,22222
24043,54003,390,735,15634
24043,42055,378,735,14851
24043,24031,143,307,7682
24043,54037,51,93,3090
24043,24001,47,88,1909
24043,24003,45,80,2168
24043,24033,42,91,1577
24043,54065,41,74,1242
24043,24027,39,69,1932
24043,24005,38,58,1286
24043,24510,34,45,1033
24043,24013,30,61,1432
24043,51059,29,56,1428
24043,42001,26,53,1220
24043,42041,26,55,1098
24043,42057,23,46,586
24043,51107,23,40,1158
24043,11001,19,32,1175
24043,42133,18,23,530
24043,12095,16,27,496
24043,51013,14,19,837
24043,51153,14,22,736
24043,04013,13,16,248
24043,12086,13,18,527
24043,24009,13,24,676
24043,36047,12,20,304
24043,12009,11,21,392
24043,17031,11,20,359
24043,24047,11,25,293
24043,36061,11,16,398
24043,37119,11,23,757
24043,24023,10,20,189
24043,36081,10,14,171
24043,42003,10,15,425
24043,42077,10,21,463
24043,48439,10,24,561
24045,24047,324,603,13588
24045,10005,302,625,11850
24045,24039,177,369,6258
24045,24019,86,166,2466
24045,24005,70,129,2751
24045,24003,64,108,2706
24045,24510,52,80,1371
24045,24031,48,74,1815
24045,24033,48,71,1257
24045,51001,31,53,815
24045,10001,30,64,1083
24045,10003,26,41,760
24045,24041,25,43,804
24045,24027,24,39,1072
24045,24025,23,36,723
24045,24021,22,31,753
24045,42101,21,30,502
24045,24011,18,28,542
24045,37119,16,27,528
24045,12086,14,22,317
24045,24035,14,20,642
24045,11001,13,20,403
24045,12071,13,20,366
24045,13121,13,15,1760
24045,51059,13,28,538
24045,42091,12,21,365
24045,06073,11,20,411
24045,12057,11,19,233
24045,06037,10,15,505
24045,36061,10,17,224
24045,45019,10,15,347
24047,24045,405,778,16093
24047,10005,164,316,6285
24047,24005,70,109,2759
24047,24039,57,124,1989
24047,24003,53,99,2645
24047,51001,38,71,1043
24047,24031,34,47,1597
24047,06037,33,35,2370
24047,24025,30,51,1103
24047,24510,26,34,826
24047,24027,22,29,1050
24047,10003,20,33,827
24047,24013,20,32,607
24047,24033,18,29,670
24047,24021,17,29,977
24047,51059,16,21,1563
24047,12011,15,17,286
24047,42071,14,26,556
24047,10001,13,26,271
24047,17031,13,15,218
24047,12086,11,13,169
24047,24019,10,17,314
24510,24005,8462,16877,352155
24510,24003,1276,2358,62517
24510,24027,776,1407,51103
24510,24025,555,1039,25277
24510,24033,496,833,20725
24510,24031,449,636,27463
24510,11001,390,508,22041
24510,36061,217,286,20056
24510,24013,172,291,9371
24510,42133,148,286,7272
24510,42101,142,195,6608
24510,36047,135,204,5507
24510,06037,127,167,6493
24510,51059,127,184,8015
24510,17031,121,159,7624
24510,25017,95,152,4942
24510,24021,93,130,3742
24510,12086,83,98,4376
24510,13121,81,113,3243
24510,48113,80,111,5928
24510,36081,78,131,2613
24510,51013,78,95,5441
24510,48201,77,113,4239
24510,53033,74,92,4460
24510,37119,73,114,2978
24510,13089,68,112,3063
24510,12057,67,88,3331
24510,42003,66,92,3224
24510,12011,64,89,3589
24510,25025,62,73,3104
24510,06073,57,81,2940
24510,06075,57,71,5728
24510,51510,52,69,3487
24510,04013,51,88,2359
24510,10005,49,67,2893
24510,12099,49,84,5947
24510,26163,49,65,821
24510,37183,48,78,2523
24510,10003,47,66,1869
24510,06001,46,61,2848
24510,24015,45,76,1832
24510,36005,42,74,1054
24510,42091,42,67,2372
24510,24043,39,52,1408
24510,51107,39,63,2838
24510,24045,36,62,731
24510,34017,36,45,1843
24510,39049,36,68,1795
24510,48029,36,58,1853
24510,12095,35,45,1283
24510,13135,35,70,1032
24510,34013,35,54,1248
24510,39035,35,41,1735
24510,06085,32,45,2063
24510,12031,32,49,1188
24510,36059,32,49,2184
24510,34023,31,45,1333
24510,37063,31,49,1345
24510,24035,30,60,1799
24510,06059,29,46,2408
24510,09009,29,40,1416
24510,24041,29,51,1999
24510,24047,29,48,1076
24510,36103,29,40,1420
24510,41051,29,40,1610
24510,48453,29,31,1894
24510,51760,29,42,994
24510,08031,28,41,2250
24510,47037,28,44,1713
24510,32003,27,42,1568
24510,36119,27,39,1073
24510,42045,27,42,1986
24510,42071,27,42,1126
24510,51153,27,45,971
24510,24017,26,45,912
24510,42029,26,36,1287
24510,51087,26,40,1385
24510,24009,25,38,1025
24510,24037,25,55,1303
24510,36055,25,43,1302
24510,39061,25,31,1155
24510,49035,25,37,1072
24510,51810,25,37,921
24510,13063,24,45,465
24510,13067,24,41,868
24510,27053,24,28,954
24510,34007,24,50,725
24510,37135,24,36,1739
24510,47157,24,48,1521
24510,48439,24,33,1214
24510,06081,22,28,3086
24510,22071,22,27,866
24510,34003,22,35,1214
24510,09001,21,37,2293
24510,12103,21,35,1787
24510,25021,21,39,1419
24510,34021,21,28,851
24510,12071,20,28,1248
24510,26125,20,31,1465
24510,42041,20,34,759
24510,42001,19,29,752
24510,45079,19,31,659
24510,09003,18,30,999
24510,34005,18,23,668
24510,36029,18,28,670
24510,42017,18,26,1014
24510,42043,18,32,1431
24510,45019,18,32,1735
24510,15003,17,26,952
24510,37051,17,35,602
24510,51710,17,25,487
24510,04019,16,22,543
24510,10001,16,24,621
24510,12127,16,21,434
24510,26161,16,23,1053
24510,34027,16,20,1242
24510,34029,16,33,1233
24510,37081,16,22,530
24510,24011,15,20,519
24510,44007,15,25,1131
24510,08005,14,18,757
24510,08013,14,25,929
24510,21111,14,31,770
24510,24039,14,23,269
24510,29189,14,22,527
24510,34025,14,14,528
24510,37129,14,22,680
24510,48085,14,22,975
24510,54003,14,40,609
24510,29510,13,14,564
24510,36067,13,16,706
24510,37021,13,20,1434
24510,48027,13,23,477
24510,51003,13,23,760
24510,06071,12,24,417
24510,09011,12,16,649
24510,12001,12,18,578
24510,18097,12,19,1236
24510,24019,12,21,253
24510,29095,12,14,477
24510,34039,12,17,332
24510,42095,12,20,610
24510,55025,12,20,1242
24510,55079,12,20,763
24510,06065,11,23,354
24510,12073,11,16,479
24510,24001,11,15,277
24510,24029,11,21,548
24510,35001,11,11,425
24510,40109,11,26,330
24510,42055,11,25,575
24510,45051,11,17,202
24510,48141,11,20,603
24510,51700,11,16,259
24510,01089,10,21,587
24510,06111,10,13,289
24510,12115,10,12,637
24510,27123,10,15,540
24510,36087,10,23,557
24510,41067,10,19,1115
25001,25023,626,1029,33853
25001,25017,388,526,23734
25001,25021,306,447,25116
25001,25025,281,334,15269
25001,25005,255,419,10788
25001,25027,158,246,6771
25001,25009,98,159,4669
25001,12099,79,123,7707
25001,12021,75,130,9637
25001,12071,72,118,4809
25001,44007,68,110,3110
25001,12115,54,83,4966
25001,36061,51,63,2875
25001,12011,50,69,1463
25001,25013,46,69,1407
25001,06037,42,64,2016
