fromCountyFIPSid,toCountyFIPSid,countTaxReturns,countTaxExemptions,sumAdjustedGrossIncome1000s
20045,40109,14,21,622
20045,06059,13,26,1374
20045,08041,13,25,503
20045,08069,13,22,459
20045,19153,13,22,359
20045,31055,13,23,473
20045,36047,13,14,518
20045,36061,13,16,996
20045,48029,13,24,687
20045,05007,12,20,398
20045,06075,12,14,412
20045,20051,12,20,346
20045,06001,11,16,308
20045,06067,11,15,644
20045,08005,11,19,444
20045,08059,11,21,464
20045,11001,11,15,552
20045,31109,11,19,452
20045,06073,10,22,701
20045,20005,10,21,316
20045,27053,10,13,335
20045,29037,10,20,387
20045,40027,10,17,280
20045,48121,10,25,835
20045,49035,10,25,519
20047,20057,11,24,374
20051,20173,69,108,1873
20051,20091,37,71,1532
20051,20167,37,70,1062
20051,20163,31,60,918
20051,20169,29,51,987
20051,20009,28,47,774
20051,20045,21,41,761
20051,20177,21,29,605
20051,20057,17,31,499
20051,20165,17,25,403
20051,20161,15,19,766
20051,20055,14,17,322
20051,20147,14,24,551
20051,20155,14,20,775
20051,20193,14,20,369
20051,20195,14,26,588
20051,08041,11,18,1000
20051,20135,11,12,413
20051,08005,10,20,291
20051,20065,10,18,232
20053,20169,30,45,966
20053,20009,13,29,417
20055,20173,59,114,3856
20055,20057,49,100,1158
20055,20093,33,81,1376
20055,20175,33,84,988
20055,20171,22,56,1213
20055,20177,22,50,1303
20055,20067,20,60,611
20055,20069,19,55,679
20055,20051,17,25,834
20055,40143,17,50,549
20055,20091,16,36,1189
20055,48141,16,37,476
20055,48439,15,41,430
20055,20169,13,27,488
20055,48201,13,23,268
20055,08041,12,26,494
20055,04013,11,26,337
20055,20081,11,34,576
20055,40139,11,22,276
20055,08069,10,18,197
20055,20161,10,16,383
20055,20193,10,19,354
20055,27053,10,21,163
20057,20173,66,145,2174
20057,20055,51,123,1542
20057,20069,41,91,1769
20057,12086,20,25,284
20057,20175,20,69,585
20057,20025,16,44,465
20057,20047,16,46,626
20057,48439,14,37,376
20057,20045,13,16,421
20057,20091,13,25,429
20057,20161,13,23,367
20057,27053,12,18,182
20057,48113,11,28,261
20057,20083,10,20,308
20057,20119,10,19,310
20057,20177,10,22,432
20059,20091,149,282,5590
20059,20045,109,230,4141
20059,20121,41,81,1228
20059,20139,35,77,1109
20059,20003,27,54,588
20059,20177,22,39,1672
20059,20209,18,36,522
20059,29095,13,27,480
20059,20103,12,18,411
20059,20031,10,27,326
20061,20161,481,1055,13036
20061,20041,96,249,3299
20061,08041,86,250,2899
20061,15003,82,246,2698
20061,48027,70,199,2401
20061,48141,65,188,2446
20061,48029,62,167,2324
20061,20177,53,116,1667
20061,53053,46,127,1359
20061,20173,42,80,1019
20061,37051,41,101,1453
20061,13215,40,126,1613
20061,20169,40,76,1147
20061,47125,38,107,1515
20061,13179,33,88,1061
20061,06037,32,58,777
20061,04013,30,66,1027
20061,06071,30,91,951
20061,20091,30,59,415
20061,40031,29,93,1298
20061,53067,29,78,883
20061,29169,28,86,1015
20061,48201,28,68,1009
20061,48439,28,57,644
20061,20103,27,88,1042
20061,48113,27,45,617
20061,29095,26,60,793
20061,02090,25,67,728
20061,36045,25,77,881
20061,20149,24,49,678
20061,22115,24,78,912
20061,20027,23,57,907
20061,12057,22,55,686
20061,32003,22,37,456
20061,45079,21,59,749
20061,21047,20,54,629
20061,48099,20,62,591
20061,51700,20,54,653
20061,13051,19,45,650
20061,17031,18,35,532
20061,21093,18,46,712
20061,02020,17,46,631
20061,04003,17,53,688
20061,51059,17,46,1034
20061,06073,16,36,500
20061,40109,15,33,467
20061,01045,13,39,660
20061,01089,13,29,596
20061,01113,13,34,419
20061,06065,13,25,476
20061,26163,13,28,309
20061,48085,13,27,405
20061,20127,12,27,361
20061,51041,12,32,585
20061,06067,11,19,284
20061,12103,11,24,332
20061,20045,11,20,255
20061,24003,11,31,463
20061,29047,11,18,394
20061,29189,11,25,450
20061,36047,11,17,248
20061,37119,11,24,277
20061,51810,11,36,611
20061,12011,10,21,439
20061,12086,10,31,268
20061,13245,10,35,311
20061,20155,10,15,316
20061,37085,10,37,426
20061,51550,10,18,345
20063,20051,14,24,485
20067,20055,21,49,710
20069,20057,36,71,1681
20069,20055,11,24,446
20073,20015,34,66,968
20073,20111,30,59,972
20073,20173,30,53,789
20073,20205,10,23,350
20077,20173,39,78,1336
20077,20191,16,31,515
20077,20095,11,24,252
20079,20173,336,661,13017
20079,20155,49,117,2046
20079,20115,45,87,1534
20079,20113,37,78,1368
20079,20015,26,70,1115
20079,20169,16,30,581
20079,20091,14,21,671
20079,20045,11,17,1252
20079,48113,10,14,430
20081,20055,19,55,946
20083,20057,19,39,65
20085,20177,145,282,5387
20085,20045,18,25,712
20085,20131,15,39,480
20085,20087,12,32,954
20085,20005,11,24,270
20087,20177,146,260,5194
20087,20045,107,217,4703
20087,20103,37,81,1238
20087,20091,25,41,1619
20087,20085,14,23,349
20087,20005,13,28,412
20087,29095,11,19,587
20087,20209,10,17,240
20089,20123,11,25,435
20091,29095,3003,4673,159806
20091,20209,1569,3239,68061
20091,20045,550,867,23771
20091,29047,479,774,22513
20091,20121,411,931,28439
20091,29165,314,561,14623
20091,20103,250,480,14254
20091,29037,250,492,17051
20091,20173,240,433,13411
20091,04013,185,371,20361
20091,17031,154,233,11658
20091,20059,148,304,6561
20091,48201,140,300,11863
20091,06037,133,219,7416
20091,20177,132,246,6634
20091,48113,132,229,40707
20091,20161,114,195,4643
20091,29189,105,199,8341
20091,48439,103,231,7166
20091,08031,102,139,17123
20091,06073,94,182,14082
20091,31055,93,193,6236
20091,53033,85,157,12605
20091,08005,80,146,5349
20091,48453,75,143,6383
20091,48085,66,166,9954
20091,40109,63,142,5723
20091,20107,62,115,3704
20091,06059,60,117,5176
20091,29019,58,106,3050
20091,40143,57,125,4577
20091,29077,56,92,2320
20091,27053,55,93,3906
20091,48121,54,129,4904
20091,31109,53,106,3126
20091,32003,53,102,8280
20091,19153,50,115,4041
20091,08035,49,138,5644
20091,29183,49,90,2979
20091,06085,48,91,5702
20091,12071,46,79,10635
20091,29029,46,89,4145
20091,12057,45,99,3498
20091,08059,44,80,4358
20091,37183,44,99,5077
20091,06075,42,62,4169
20091,48029,42,107,24580
20091,05007,41,90,3284
20091,08041,40,75,2205
20091,29021,40,70,1474
20091,06001,39,56,1724
20091,04019,38,66,5614
20091,36061,38,41,56247
20091,13121,37,79,3730
20091,20169,37,75,1743
20091,51059,37,71,2871
20091,12099,36,71,4361
20091,20037,35,60,1543
20091,06065,34,75,2996
20091,08001,32,55,1913
20091,12086,31,46,3682
20091,48157,31,81,3916
20091,12081,30,67,2719
20091,17043,30,63,3150
20091,29510,30,37,1511
20091,08069,29,66,2054
20091,12031,28,53,1209
20091,12095,28,48,1354
20091,47037,28,42,1480
20091,12103,27,51,4234
20091,20111,27,41,1644
20091,12011,26,39,1467
20091,20155,26,49,1237
20091,29097,26,48,1189
20091,08013,25,63,2196
20091,36047,25,36,1598
20091,06067,24,42,1311
20091,25017,24,42,1975
20091,31153,24,43,1413
20091,48491,24,54,1502
20091,11001,23,27,1050
20091,12115,23,40,1801
20091,15003,23,38,1253
20091,17097,23,54,1977
20091,24031,23,40,2014
20091,41051,23,28,914
20091,18097,22,44,1564
20091,20061,22,34,717
20091,29101,22,34,818
20091,37119,22,55,1907
20091,39049,22,44,1109
20091,05119,21,43,1516
20091,12021,21,42,24746
20091,20087,21,34,788
20091,26163,21,53,3521
20091,55025,21,47,2682
20091,20003,20,43,853
20091,48339,20,51,3135
20091,20139,19,42,1630
20091,29013,19,41,651
20091,35001,19,30,1465
20091,47157,19,36,1103
20091,06071,18,32,673
20091,19049,18,45,1818
20091,20051,18,31,1159
20091,26125,18,34,1352
20091,29213,18,35,895
20091,41067,18,35,1094
20091,49035,18,40,588
20091,18057,17,41,2083
20091,20011,17,25,796
20091,29083,17,45,1135
20091,42003,17,43,1514
20091,48027,17,30,929
20091,53053,17,33,1392
20091,06013,16,42,-9381
20091,08014,16,30,2200
20091,12105,16,29,600
20091,19113,16,41,1318
20091,20015,16,28,710
20091,21111,16,35,1402
20091,29015,16,25,726
20091,29159,16,30,614
20091,47187,16,42,1984
20091,51013,16,31,1225
20091,04021,15,33,1154
20091,13067,15,34,1042
20091,13089,15,37,990
20091,13135,15,46,3005
20091,20005,15,33,577
20091,20031,15,22,639
20091,20149,15,38,1041
20091,29099,15,32,1056
20091,36081,15,22,363
20091,12009,14,26,746
20091,12117,14,33,1247
20091,13117,14,50,1552
20091,29043,14,29,960
20091,29049,14,29,824
20091,29209,14,27,1365
20091,45019,14,19,628
20091,48141,14,39,607
20091,48355,14,24,920
20091,06111,13,33,914
20091,09001,13,35,1713
20091,12101,13,24,740
20091,12119,13,25,-445
20091,17119,13,29,731
20091,19163,13,31,1199
20091,20125,13,31,603
20091,25021,13,25,2277
20091,27037,13,25,1366
20091,29145,13,27,777
20091,34027,13,24,1145
20091,05143,12,20,495
20091,06081,12,25,1216
20091,12127,12,25,-597
20091,17197,12,26,2227
20091,19169,12,23,340
20091,20001,12,14,457
20091,29003,12,21,506
20091,29051,12,22,561
20091,29107,12,20,679
20091,37063,12,23,890
20091,39035,12,20,1308
20091,46099,12,25,645
20091,47065,12,28,1639
20091,55133,12,30,1035
20091,02020,11,15,417
20091,16001,11,30,768
20091,17019,11,20,590
20091,17163,11,24,727
20091,19103,11,25,866
20091,20133,11,19,494
20091,24033,11,21,342
20091,34017,11,21,585
20091,36055,11,21,440
20091,37133,11,24,596
20091,40027,11,24,439
20091,42091,11,14,791
20091,42101,11,13,607
20091,51510,11,19,1279
20091,12033,10,22,449
20091,17089,10,30,1571
20091,18003,10,24,754
20091,20041,10,20,602
20091,20055,10,22,409
20091,20057,10,16,360
20091,20099,10,21,307
20091,21227,10,20,977
20091,26081,10,23,912
20091,29177,10,11,312
20091,37129,10,21,530
20091,48167,10,26,1915
20091,53011,10,24,943
20091,53063,10,23,968
20091,55079,10,21,631
20093,20055,30,80,1118
20095,20173,76,130,2645
20095,20155,25,46,768
20095,20077,13,32,437
20095,20151,13,23,470
20097,20151,10,20,343
20099,20125,81,168,2464
20099,20037,44,88,1251
20099,20133,43,72,1105
20099,20021,18,33,543
20099,20091,18,34,882
20099,29097,18,32,390
20099,20173,17,24,357
20099,20177,13,28,503
20099,40143,11,21,356
20099,29095,10,21,326
20099,40115,10,15,350
20103,20091,271,472,12280
20103,20209,233,468,8258
20103,20045,99,177,4158
20103,29095,86,141,3223
20103,29165,85,163,4333
20103,29047,58,115,1892
20103,15003,55,194,4175
20103,48027,51,177,3666
20103,08041,50,184,3469
20103,53053,48,167,3773
20103,51059,47,151,4332
20103,37051,46,154,3550
20103,20087,45,106,1976
20103,48141,41,143,2946
20103,20177,39,74,1144
20103,47125,29,114,2261
20103,20173,28,55,1039
20103,48029,28,87,1905
20103,20061,23,67,1197
20103,20005,21,42,579
20103,48201,21,41,792
20103,20161,19,35,1026
20103,29169,19,70,1474
20103,12057,18,63,1516
20103,37125,18,78,1611
20103,48439,18,53,1126
20103,21093,17,56,1156
20103,06037,16,36,682
20103,13029,14,59,1186
20103,13215,14,40,605
20103,20015,14,22,455
20103,40031,14,45,815
20103,20155,13,16,389
20103,37085,13,40,1051
20103,51153,13,50,892
20103,06073,12,30,529
20103,32003,12,20,423
20103,36045,12,44,1041
20103,04013,11,23,1941
20103,53067,11,36,674
20103,20059,10,19,247
20105,20169,22,37,590
20107,20121,51,113,2605
20107,20091,34,65,1059
20107,20011,24,48,997
20107,29095,14,29,509
20107,20003,10,21,324
20109,20193,13,27,493
20109,20063,10,17,339
20111,20091,80,128,2309
20111,20173,80,133,2571
20111,20177,64,106,1883
20111,20045,52,83,1726
20111,20031,32,54,827
20111,20161,24,46,752
20111,29095,18,33,467
20111,20139,17,37,1087
20111,20073,15,43,492
20111,20209,15,33,449
20111,20017,14,30,737
20111,20015,12,28,351
20111,20035,12,23,295
20111,20059,12,24,438
20111,20155,12,24,244
20111,20127,11,27,291
20111,20103,10,22,339
20111,20113,10,15,342
20111,20125,10,21,215
20113,20169,88,161,2898
20113,20173,82,170,2891
20113,20155,74,144,2989
20113,20079,57,117,2460
20113,20091,27,49,991
20113,20115,22,47,851
20113,20159,21,45,791
20113,20045,11,14,241
20113,20161,10,13,196
20115,20079,56,124,2145
20115,20173,31,60,1031
20115,20113,22,37,1536
20115,20015,17,35,541
20115,20041,10,12,355
20117,20161,23,33,2160
20117,20201,21,38,647
20117,20177,12,18,326
20117,20091,10,20,391
20117,20131,10,25,301
20119,20175,10,30,398
20121,20091,401,775,21569
20121,20059,46,101,1417
20121,20107,40,100,1511
20121,29095,36,58,1305
20121,29037,29,63,1491
20121,20209,28,61,610
20121,20045,24,45,730
20121,20003,18,32,672
20121,29047,14,28,359
20123,20141,19,30,576
20123,20089,10,19,306
20123,20169,10,16,357
20125,20099,65,132,2246
20125,40147,60,126,2552
20125,20205,55,127,1779
20125,40143,38,85,1272
20125,40105,35,81,1549
20125,20173,30,57,937
20125,20133,23,62,745
20125,20019,17,50,548
20125,20037,17,28,338
20125,29097,17,33,441
20125,20091,16,30,856
20125,29095,16,32,434
20125,40131,16,25,563
20125,20177,12,16,489
20125,20049,11,22,185
20125,40109,10,26,457
20127,20061,16,29,483
20127,20161,16,31,479
20127,20111,13,31,584
20127,20173,10,20,303
20131,20177,27,44,1508
20131,20013,22,49,599
20131,20085,16,33,505
20131,20117,16,25,633
20131,20091,11,25,614
20133,20099,37,74,1084
20133,20001,36,72,1135
20133,20205,34,82,1042
20133,20091,27,42,3944
20133,20037,24,44,925
20133,20173,21,38,576
20133,20125,14,35,699
20133,20045,10,11,222
20137,20051,10,16,469
20139,20177,164,318,5771
20139,20059,35,87,1065
20139,20045,30,44,861
20139,20091,20,40,675
20139,20111,20,36,596
20139,20031,11,25,249
20139,20087,10,22,395
20143,20169,56,106,2092
20145,20009,42,88,1342
20145,20173,14,22,425
20145,20047,12,28,453
20147,20137,13,26,323
20147,20051,12,18,235
20147,20183,12,28,333
20149,20161,195,362,8832
20149,20177,61,137,3188
20149,20197,40,95,1908
20149,20091,29,65,1784
20149,20085,21,47,802
20149,20173,21,40,754
20149,20061,18,34,552
20151,20173,47,88,1832
20151,20155,19,38,561
20151,20007,16,27,605
20151,20185,16,39,580
20151,20095,12,23,523
20151,20009,10,20,368
20155,20173,287,482,10789
20155,20113,68,146,11997
20155,20159,62,142,2444
20155,20079,52,113,1800
20155,20091,38,66,3638
20155,20169,29,60,728
20155,20045,28,43,716
20155,20161,26,32,941
20155,20095,21,39,862
20155,20009,20,41,578
20155,20177,19,38,926
20155,20015,18,33,777
20155,29095,14,22,728
20155,20057,11,27,335
20155,20103,11,14,179
20155,20111,10,21,328
20155,20115,10,13,153
20155,20185,10,27,361
20155,40143,10,18,311
20155,48113,10,16,250
20155,48201,10,20,532
20155,48439,10,31,547
20157,20029,15,24,183
20159,20155,61,137,2610
20159,20173,23,50,741
20159,20113,20,41,1180
20159,20009,12,26,371
20161,20061,434,1100,12848
20161,20149,259,525,11423
20161,20091,196,314,6693
20161,20173,125,197,3570
20161,20177,121,216,4497
20161,29095,60,103,2306
20161,20041,52,107,1772
20161,08041,51,141,2212
20161,20169,49,65,1275
20161,15003,47,147,2039
20161,20045,47,69,1912
20161,04013,38,82,5881
20161,48027,35,102,1558
20161,20197,34,74,2133
20161,06037,33,68,1174
20161,20103,33,71,1396
20161,13215,32,88,1170
20161,48201,32,60,936
20161,20027,29,66,909
20161,20209,29,45,654
20161,29169,29,74,1227
20161,37051,29,92,1258
20161,48029,29,75,1062
20161,53053,29,93,1112
20161,20155,27,38,514
20161,48113,27,45,1256
20161,48141,26,71,901
20161,29047,24,48,1021
20161,06073,23,38,603
20161,20055,23,49,675
20161,20117,23,35,788
20161,40031,22,56,1048
20161,47125,22,61,1051
20161,06071,21,51,512
20161,21093,19,53,822
20161,17031,18,33,425
20161,45079,18,52,1026
20161,20113,17,30,350
20161,29165,17,28,803
20161,32003,17,40,421
20161,40109,17,36,687
20161,48439,17,39,545
20161,53067,17,49,458
20161,20111,16,31,601
20161,20127,16,32,573
20161,36045,16,54,652
20161,48099,16,61,618
20161,48453,16,18,416
20161,04003,15,39,635
20161,08005,15,29,605
20161,20035,15,30,313
20161,08031,14,28,525
20161,08069,14,27,630
20161,22115,13,36,600
20161,29077,13,25,236
20161,37183,13,23,654
20161,40143,13,28,501
20161,02020,12,26,418
20161,13073,12,29,442
20161,19153,12,25,566
20161,20009,12,20,419
20161,20015,12,22,396
20161,20051,12,18,399
20161,29019,12,21,512
20161,31055,12,19,314
20161,53033,12,24,548
20161,12086,11,20,410
20161,20121,11,24,334
20161,20131,11,18,282
20161,20201,11,15,383
20161,29189,11,13,328
20161,31109,11,23,369
20161,48085,11,24,458
20161,13179,10,33,292
20161,20085,10,17,315
20161,21047,10,35,357
20161,51059,10,22,371
20163,20051,40,60,1570
20165,20009,13,22,387
20165,20051,10,22,218
20165,20145,10,16,266
20167,20051,39,81,1051
20167,20009,14,20,586
20169,20173,126,223,4092
20169,20041,89,173,2540
20169,20113,76,142,3754
20169,20091,72,107,3037
20169,20143,68,141,1867
20169,20177,43,67,1558
20169,20161,34,52,2470
20169,20155,26,53,794
20169,20051,24,36,826
20169,29095,23,34,599
20169,20009,22,36,828
20169,20105,22,44,680
20169,20053,21,35,480
20169,20029,19,33,622
20169,20045,19,29,768
20169,04013,14,31,2656
20169,20027,13,22,587
20169,20061,13,23,640
20169,08001,12,26,515
20169,20015,11,23,455
20169,06037,10,20,332
20169,08005,10,15,408
20171,20055,11,28,333
20173,20015,846,1857,48011
20173,20091,318,563,18182
20173,20191,300,644,11432
20173,20079,241,513,11412
20173,40109,224,526,15093
20173,20155,209,411,7498
20173,20035,150,321,5133
20173,40143,143,288,8787
20173,48439,141,274,6895
20173,48113,137,253,6292
20173,29095,131,217,4782
20173,20045,126,187,4310
20173,04013,120,223,6425
20173,20177,120,230,5161
20173,48201,108,217,6463
20173,20095,84,144,3354
20173,40027,83,186,7027
20173,20161,80,131,2186
20173,06037,79,151,11112
20173,20169,73,141,3235
20173,08041,70,149,2503
20173,48029,67,171,3536
20173,53061,66,173,7339
20173,32003,60,114,6445
20173,08031,59,95,2921
20173,17031,59,110,1951
20173,06073,55,109,3143
20173,53033,54,97,3852
20173,20209,52,88,2003
20173,48121,48,91,2709
20173,20113,47,85,1597
20173,05007,42,89,3914
20173,08005,41,86,1405
20173,08059,41,67,2172
20173,48453,40,66,1771
20173,20103,39,57,1096
20173,48085,39,89,2539
20173,04019,37,74,2091
20173,20055,37,75,2628
20173,20057,37,82,1184
20173,20051,36,60,1413
20173,06059,35,62,3692
20173,20009,35,73,1482
20173,20061,35,63,1084
20173,29047,34,52,1387
20173,20115,32,57,923
20173,08001,31,58,1051
20173,13121,31,56,1205
20173,20111,31,53,815
20173,29077,31,57,1530
20173,31055,31,59,1904
20173,20125,29,59,1377
20173,40047,29,52,894
20173,40071,29,72,949
20173,20037,28,41,706
20173,20073,28,55,1254
20173,20151,28,50,820
20173,48141,28,74,1065
20173,13051,27,51,2097
20173,12057,26,46,1220
20173,29189,26,56,2563
20173,53053,26,57,1163
20173,29183,25,61,2095
20173,08069,24,50,3722
20173,29165,23,37,2142
20173,40147,23,52,1237
20173,13067,22,59,1782
20173,20077,22,50,973
20173,40017,22,50,1364
20173,06071,21,47,900
20173,06085,21,34,1058
20173,12086,21,41,722
20173,12103,21,31,1043
20173,27053,21,31,1717
20173,31153,21,64,1112
20173,48027,21,51,786
20173,48491,21,38,790
20173,08013,20,49,1448
20173,12009,20,33,1148
20173,15003,20,45,1004
20173,06065,19,38,816
20173,29097,19,34,554
20173,36047,19,35,840
20173,19153,18,31,1033
20173,20175,18,35,476
20173,20205,18,26,757
20173,29510,18,26,755
20173,08035,17,46,2893
20173,12031,17,29,525
20173,12033,17,43,791
20173,18097,17,33,765
20173,20007,17,39,446
20173,20049,17,37,818
20173,26125,17,32,7993
20173,35001,17,32,785
20173,48157,17,44,1205
20173,51059,17,30,979
20173,02020,16,30,1044
20173,05119,16,36,871
20173,12091,16,37,826
20173,20121,16,34,622
20173,40083,16,37,1199
20173,40119,16,30,783
20173,20041,15,25,550
20173,20159,15,29,619
20173,31109,15,27,472
20173,48339,15,31,1117
20173,05143,14,38,642
20173,12071,14,26,1018
20173,12127,14,26,331
20173,13135,14,26,483
20173,20149,14,32,596
20173,29213,14,32,1396
20173,37081,14,34,1805
20173,37119,14,32,1124
20173,04025,13,22,902
20173,06001,13,19,593
20173,06029,13,29,558
20173,12011,13,21,631
20173,12095,13,28,727
20173,12099,13,27,555
20173,13089,13,21,293
20173,16001,13,35,653
20173,17163,13,34,763
20173,18003,13,34,1089
20173,20145,13,21,399
20173,36061,13,14,581
20173,40131,13,25,581
20173,47157,13,26,529
20173,48485,13,29,403
20173,55079,13,21,345
20173,11001,12,14,582
20173,20099,12,27,409
20173,20139,12,15,300
20173,29019,12,26,382
20173,47037,12,19,538
20173,49035,12,25,446
20173,04021,11,26,506
20173,06013,11,24,732
20173,12005,11,28,654
20173,20053,11,20,559
20173,20133,11,24,599
20173,21111,11,23,466
20173,28047,11,21,307
20173,36081,11,26,450
20173,39049,11,21,260
20173,40041,11,25,593
20173,40065,11,22,411
20173,42003,11,26,505
20173,45045,11,24,724
20173,48181,11,23,382
20173,48309,11,27,493
20173,06067,10,19,345
20173,06095,10,19,518
20173,08123,10,29,673
20173,20069,10,16,289
20173,22071,10,19,222
20173,25017,10,15,465
20173,26163,10,21,301
20173,27037,10,18,745
20173,29037,10,23,655
20173,37133,10,35,285
20173,40145,10,21,769
20173,41067,10,22,554
20173,48167,10,29,1056
20173,51810,10,22,362
20173,53063,10,19,306
20175,40139,83,223,2914
20175,20057,29,83,1015
20175,20173,28,66,948
20175,40007,28,79,1020
20175,40109,23,43,1484
20175,20055,22,54,745
20175,20189,22,74,1126
20175,20119,18,53,766
20175,20035,12,49,386
20175,48341,12,34,284
20175,48381,12,22,467
20175,48201,11,16,541
20175,20091,10,19,586
20177,20045,357,618,17721
20177,20091,278,457,15358
20177,20087,167,332,7178
20177,20139,163,306,5286
20177,20173,138,238,6096
20177,20085,112,222,4027
20177,29095,110,182,3677
20177,20161,74,114,2507
20177,20209,68,157,2214
20177,20149,67,140,4523
20177,20197,46,106,1827
20177,20111,40,75,1246
20177,29047,39,96,1863
20177,04013,32,59,1740
20177,20103,32,66,1404
20177,20061,29,71,1148
20177,20169,29,52,949
20177,48113,28,67,902
20177,48439,28,50,938
20177,17031,25,33,672
20177,48029,23,43,1121
20177,48201,23,40,882
20177,08031,22,29,982
20177,08041,21,35,1008
20177,32003,21,35,672
20177,40143,20,45,692
20177,31055,19,46,1094
20177,06037,17,37,620
20177,20131,17,38,940
20177,29165,17,30,946
20177,20015,15,37,757
20177,20031,15,32,544
20177,20037,15,19,378
20177,20051,15,21,410
20177,31109,15,27,849
20177,20005,14,23,407
20177,40109,14,27,367
20177,06073,13,21,341
20177,20155,13,16,320
20177,12011,12,17,641
20177,20041,12,28,315
20177,29077,12,31,525
20177,48085,12,22,669
20177,53033,12,26,443
20177,12071,11,12,546
20177,15003,11,24,243
20177,20059,11,25,292
20177,29189,11,19,614
20177,47125,11,22,691
20177,08035,10,28,1176
20177,20013,10,20,414
20177,20121,10,14,268
20177,48141,10,19,176
20181,08063,11,16,203
20181,20169,10,16,383
20185,20155,19,31,627
20185,20009,12,20,422
20189,20175,24,62,-406
20191,20173,324,687,12244
20191,20035,68,143,2787
20191,20015,20,36,550
20191,20077,13,30,609
20191,40109,11,19,384
20191,20095,10,17,252
20193,20051,18,36,542
20193,20109,18,38,428
20193,20173,12,19,285
20193,20181,12,20,397
20195,20051,20,34,731
20197,20177,64,124,2958
20197,20149,28,61,808
20197,20161,18,37,801
20201,20117,23,48,821
20205,20125,45,91,1463
20205,20133,27,74,758
20205,20173,20,37,677
20205,20073,14,31,352
20207,20001,15,27,422
20209,20091,1505,3043,55717
20209,29095,934,2008,25868
20209,20103,278,596,10456
20209,29047,219,448,7609
20209,29165,151,292,5998
20209,20045,75,137,2040
20209,20173,44,86,1409
20209,20177,39,74,1350
20209,04013,36,73,1245
20209,29037,33,69,1015
20209,17031,25,44,897
20209,29021,24,46,539
20209,48201,24,53,672
20209,06037,23,30,484
20209,48113,23,46,632
20209,48439,21,49,911
20209,29189,17,28,449
20209,48453,17,23,446
20209,20107,15,28,582
20209,29077,14,28,282
20209,48141,14,39,284
20209,20161,13,15,266
20209,31055,13,20,383
20209,31109,13,26,441
20209,08031,12,18,-83
20209,20005,12,33,393
20209,20121,12,22,366
20209,29101,12,15,277
20209,40143,12,23,273
20209,06071,11,16,353
20209,12057,11,25,319
20209,18097,11,27,222
20209,20059,11,20,248
20209,32003,11,22,221
20209,48029,11,24,435
21001,21207,63,151,1733
21001,21217,52,106,1307
21001,21087,16,38,498
21001,21009,11,21,229
21003,21227,105,218,3840
21003,21009,37,76,953
21003,21213,37,73,823
21003,47165,28,71,1034
21003,21171,12,30,266
21003,47111,10,28,232
21005,21073,137,297,3777
21005,21067,67,108,2797
21005,21167,33,77,1412
21005,21239,30,55,1109
21005,21209,21,46,896
21005,21211,21,50,822
21005,21111,15,20,504
21005,21021,10,17,402
21007,21145,114,251,4578
21007,21039,13,30,252
21009,21227,131,227,3522
21009,21099,120,245,2581
21009,21169,68,151,1598
21009,21003,32,63,731
21009,21171,30,77,909
21009,21111,27,45,905
21009,21061,23,53,572
21009,21093,15,42,401
21009,47037,15,23,393
21009,21067,13,23,549
21009,21087,13,32,398
21009,47165,12,19,477
21011,21173,92,189,2862
21011,21205,37,82,1064
21011,21067,16,30,484
21011,21049,13,22,289
21013,47025,107,241,2864
21013,21121,37,92,1052
21013,21095,35,87,1168
21013,21235,18,42,375
21013,21125,15,32,359
21013,47093,13,35,379
21013,47013,10,25,208
21013,51105,10,25,290
21015,21117,1542,3022,67142
21015,39061,344,667,14958
21015,21037,273,495,10799
21015,21081,206,421,7160
21015,39025,93,186,4372
21015,21111,74,134,4577
21015,21067,64,97,2502
21015,39017,60,117,3097
21015,21077,50,112,2088
21015,39049,49,95,2323
21015,18029,47,92,1599
21015,21191,44,89,1283
21015,39165,39,93,2897
21015,21187,23,60,933
21015,21209,22,58,1347
21015,39113,22,39,1266
21015,21041,17,43,563
21015,37119,17,35,1948
21015,18097,15,27,592
21015,21151,15,20,823
21015,18057,14,39,1109
21015,21185,14,41,829
21015,12103,13,33,645
21015,17031,13,18,608
21015,06037,12,20,850
21015,39015,12,22,440
21015,12071,11,20,839
21015,39057,11,16,667
21015,48201,11,19,507
21015,48439,11,17,724
21015,53033,11,22,1885
21015,04013,10,24,705
21015,12057,10,15,998
21015,32003,10,18,1044
21015,47037,10,19,416
21015,48113,10,17,768
21017,21067,161,293,4732
21017,21209,48,101,2398
21017,21181,31,73,802
21017,21097,29,76,817
21017,21049,24,58,825
21017,21111,12,21,476
21017,21151,11,15,321
21017,21173,11,22,295
21017,21113,10,19,164
21019,21089,286,627,15577
21019,39087,112,237,3224
21019,21043,59,117,2110
21019,54011,50,93,1734
21019,21067,47,75,2285
21019,54099,35,67,1118
21019,21127,29,73,898
21019,39145,28,68,1002
21019,21111,22,36,1788
21019,21205,13,22,317
21019,39061,11,17,460
21019,54039,11,17,377
21021,21137,156,330,4414
21021,21167,94,194,2901
21021,21067,75,121,3217
21021,21079,45,93,1584
21021,21113,26,50,614
21021,21045,22,47,569
21021,21111,21,32,529
21021,21151,16,28,398
21021,21073,15,33,-1047
21021,21199,14,32,507
21023,21037,35,76,1511
21023,21161,35,78,1002
21023,21191,28,75,1053
21023,21117,21,41,659
21025,21193,31,63,895
21025,21237,15,32,412
21025,21129,13,25,329
